582,Shovel Knight: Treasure Trove,PS4,2018-08-29,24.99,24.99,0.00,Yacht Club Games,USA
583,Shovel Knight: Pocket Dungeon,PS4,2022-12-20,19.99,14.99,5.00,Yacht Club Games,USA
584,ShredIt,PS4,2017-08-04,8.99,5.49,3.50,Extra Mile Studios,Scotland
585,Slain: Back from Hell,PS4,2017-06-01,14.99,4.99,10.00,Wolf Brew Games,USA
586,Slay the Spire,PS4,2022-04-05,24.99,0.00,24.99,Humble Bundle,USA
587,Sleeping Dogs: Definitive Edition,PS4,2019-07-06,29.99,4.49,25.50,United Front Games,Canada
588,Slender: The Arrival,PS4,2020-11-04,9.99,1.49,8.50,Blue Isle Studios,Canada
589,Sniper Elite V2 Remastered,PS4,2022-05-27,34.99,3.49,31.50,Rebellion Developments,England
590,Sonic Mania,PS4,2017-08-14,24.98,24.98,0.00,Christian Whitehead,Australia
591,SoulCalibur VI,PS4,2018-10-19,99.99,99.99,0.00,Bandai Namco Studios,Japan
592,Sound Shapes,PS4,2017-07-09,14.99,3.99,11.00,Queasy Games,Canada
593,South Park: The Stick of Truth,PS4,2017-12-12,0.00,0.00,0.00,Obsidian Entertainment,USA
594,South Park: The Fractured But Whole,PS4,2017-12-12,96.94,57.94,39.00,Ubisoft San Francisco,USA
595,Spelunky,PS4,2020-12-25,14.99,0.00,14.99,Mossmouth LLC,USA
596,SpongeBob SquarePants: Battle for Bikini Bottom - Rehydrated,PS4,2021-08-23,29.99,17.99,12.00,Purple Lamp Studios,Austria
597,Spy Chameleon,PS4,2017-04-07,4.99,1.99,3.00,Unfinished Pixel,Spain
598,Spyro Reignited Trilogy (2018),PS4,2018-11-13,39.99,39.99,0.00,Toys for Bob,USA
599,Star Wars Episode I: Pod Racer,PS4,2020-08-28,14.99,9.74,5.25,LucasArts,USA
600,Stardew Valley,PS4,2017-08-03,14.99,7.99,7.00,ConcernedApe,USA
601,Stealth Inc: A Clone In The Dark,PS4,2017-03-17,8.49,2.49,6.00,Curve Studios,England
602,Stealth Inc 2: A Game Of Clones,PS4,2017-03-17,8.49,2.49,6.00,Curve Studios,England
603,SteamWorld Dig,PS4,2017-01-15,8.99,1.99,7.00,Image & Form,Sweden
604,SteamWorld Heist,PS4,2017-01-19,14.99,9.99,5.00,Image & Form,Sweden
605,SteamWorld Dig 2,PS4,2022-01-06,19.99,4.99,15.00,Image & Form,Sweden
606,Stikbold! A Dodgeball Adventure,PS4,2020-05-13,9.99,4.49,5.50,Game Swing,Denmark
607,Stranded Deep,PS4,2021-05-19,19.99,0.00,19.99,Beam Team Games,Australia
608,Street Fighter 30th Anniversary Collection,PS4,2018-05-29,39.99,14.79,25.20,Capcom,Japan
609,Super Kickers League Ultimate,PS4,2021-07-07,19.99,5.99,14.00,Xaloc Studios,Spain
610,Super Meat Boy!,PS4,2017-02-25,15.99,5.59,10.40,Team Meat,USA
611,Super Monkey Ball: Banana Blitz HD,PS4,2021-06-30,39.99,19.99,20.00,New Entertainment R&D Dept,Japan
612,Super Stardust Ultra,PS4,2017-01-19,32.98,17.98,15.00,Housemarque,Finland
613,Superbeat: Xonic EX,PS4,2017-05-20,49.98,12.98,37.00,Nurijoy,Korea Republic
614,Supermarket Shriek,PS4,2021-08-23,19.99,11.99,8.00,Billy Goat Entertainment Ltd,Northern Ireland
615,Surgeon Simulator,PS4,2019-12-05,30.98,24.98,6.00,Bossa Studios,England
616,Switch Galaxy Ultra,PS4,2015-12-25,10.99,3.99,7.00,Atomicom,England
617,Syrup and the Ultimate Sweet,PS4,2020-03-04,4.99,4.99,0.00,NomNomNami,USA
618,Table Top Racing: World Tour,PS4,2019-10-11,12.98,12.98,0.00,Playrise Digital Ltd,England
619,Tales From The Borderlands,PS4,2015-04-01,29.98,29.98,0.00,Telltale Games,USA
620,Team Sonic Racing,PS4,2022-03-01,39.99,0.00,39.99,Sumo Digital,England
621,Tearaway Unfolded,PS4,2017-08-07,19.99,11.99,8.00,Media Molecule,England
622,Tekken 7,PS4,2018-11-06,74.98,29.98,45.00,Bandai Namco Studios,Japan
623,Tembo The Badass Elephant,PS4,2017-03-17,12.99,3.49,9.50,Game Freak,Japan
624,Tennis in the Face,PS4,2017-04-07,9.98,9.98,0.00,10tons,Finland
625,Tennis World Tour 2,PS4,2021-08-03,49.99,0.00,49.99,Big Ant Studios,Australia
626,Terraria,PS4,2015-11-22,33.98,15.49,18.49,Re-Logic,USA
627,Tethered,PS4,2016-12-06,28.49,28.49,0.00,Secret Sorcery,England
628,Tetris Ultimate,PS4,2016-09-22,39.99,5.99,34.00,SoMa Play,USA
629,That`s You!,PS4,2017-07-04,0.00,0.00,0.00,Wish Studios,England
630,The Amazing American Circus,PS4,2023-09-07,19.99,0.00,19.99,Juggler Games,Poland
631,The Binding of Isaac: Rebirth,PS4,2020-12-25,14.99,0.00,14.99,Nicalis,USA
632,The Bug Butcher,PS4,2017-05-04,9.99,4.99,5.00,Awfully Nice Studios,Austria
633,The Complex,PS4,2022-03-20,11.66,5.83,5.83,Wales Interactive,Wales
634,The Crew,PS4,2017-02-25,24.99,11.99,13.00,Ivory Tower,France
635,The Disney Afternoon Collection,PS4,2021-01-07,19.99,4.99,15.00,Digital Eclipse,USA
636,The Escapists,PS4,2017-01-19,17.99,6.99,11.00,Mouldy Toof Studios,England
637,The Evil Within,PS4,2017-12-04,19.99,5.99,14.00,Tango Gameworks,Japan
638,The Flame in the Flood,PS4,2020-05-13,14.99,4.49,10.50,The Molasses Flood,USA
639,The Last Guardian,PS4,2021-07-12,34.99,0.00,34.99,Team Asobi (Japan Studio),Japan
640,The Last Of Us Remastered,PS4,2017-12-26,39.99,39.99,0.00,Naughty Dog,USA
641,The Last Of Us: Left Behind Remastered,PS4,2016-09-11,9.99,4.99,5.00,Naughty Dog,USA
642,The Last of Us Part II,PS4,2020-09-09,69.99,0.00,69.99,Naughty Dog,USA
643,The Outer Worlds,PS4,2023-02-03,59.99,19.79,40.20,Obsidian Entertainment,USA
644,The Sims 4,PS4,2017-12-08,869.61,682.41,187.20,Maxis,USA
645,The Swapper,PS4,2017-05-20,14.99,3.99,11.00,Facepalm Games,Finland
646,The Unfinished Swan,PS4,2017-07-09,12.99,2.99,10.00,Giant Sparrow,USA
647,The Walking Dead Season 1 TTG,PS4,2015-12-25,14.99,5.99,9.00,Telltale Games,USA
648,The Walking Dead Season 2 TTG,PS4,2016-10-21,14.99,14.99,0.00,Telltale Games,USA
649,The Walking Dead Season 3 TTG,PS4,2018-10-04,29.99,29.99,0.00,Telltale Games,USA
650,The Walking Dead: The Final Season TTG,PS4,2019-12-25,23.99,23.99,0.00,Telltale Games,USA
651,The Warriors,PS4,2017-08-03,13.99,5.99,8.00,Rockstar Toronto,Canada
652,The Witness,PS4,2017-08-04,36.99,8.44,28.55,Thekla Inc,USA
653,The Wolf Among Us Season 1 TTG,PS4,2017-03-16,14.99,14.99,0.00,Telltale Games,USA
654,Think of the Children,PS4,2021-08-23,12.99,2.59,10.40,Jammed Up Studios,Australia
655,This Is The Police,PS4,2018-06-24,19.99,2.99,17.00,Weappy Studio,Belarus
656,Thomas Was Alone,PS4,2017-04-03,7.99,0.00,7.99,Mike Bithell,England
657,Tiny Tina`s Assault on Dragon Keep: A Wonderlands One-Shot Adventure,PS4,2022-02-01,9.99,0.00,9.99,Gearbox Software,USA
658,Titan Attacks!,PS4,2017-03-17,9.99,9.99,0.00,Puppy Games,England
659,ToeJam & Earl: Back In The Groove (2019),PS4,2019-03-01,18.89,18.89,0.00,HumaNature Studios,USA
660,Total Arcade Racing,PS4,2023-09-07,9.99,0.00,9.99,Pretty Fly Studios,Sweden
661,Touhou Double Focus,PS4,2019-07-22,19.99,4.99,15.00,Aqua Style,Japan
662,Trials Fusion: The Awesome MAX Edition,PS4,2020-03-22,39.99,9.99,30.00,RedLynx,France
663,Tribes of Midgard,PS4,2022-05-03,19.99,0.00,19.99,Norsfell Games,Canada
664,Tricky Towers,PS4,2017-01-19,14.99,5.99,9.00,WeirdBeard,Netherlands
665,Trine: Enchanted Edition,PS4,2017-08-04,9.99,2.99,7.00,Frozenbyte,Finland
666,Trine 2: Complete Story,PS4,2017-08-04,9.99,2.99,7.00,Frozenbyte,Finland
667,Trine 3: The Artifacts Of Power,PS4,2017-08-04,9.99,1.99,8.00,Frozenbyte,Finland
668,Tropico 5,PS4,2017-08-22,24.99,9.99,15.00,Haemimont Games,Bulgaria
669,Trover Saves The Universe,PS4,2021-09-07,29.99,0.00,29.99,Squanch Games,USA
670,Turnip Boy Commits Tax Evasion,PS4,2023-05-12,14.99,11.24,3.75,Snoozy Kazoo,USA
671,Twisted Metal: Black,PS4,2015-12-05,9.99,4.99,5.00,Incognito Entertainment,USA
672,Two Point Hospital,PS4,2020-06-24,56.98,37.58,19.40,Two Point Studios,England
673,Typoman,PS4,2017-05-04,9.99,6.99,3.00,Brainseed Factory,Germany
674,UFC 4,PS4,2022-02-01,69.99,0.00,69.99,EA Vancouver,Canada
675,Ultratron,PS4,2017-03-17,9.99,9.99,0.00,Puppy Games,England
676,Unbox: Newbie`s Adventure,PS4,2022-05-27,24.99,4.99,20.00,Prospect Games,England
677,Uncanny Valley,PS4,2021-08-23,14.49,3.62,10.87,Cowardly Creations,USA
678,Uncharted: Drake`s Fortune,PS4,2017-08-03,22.15,15.15,7.00,Naughty Dog,USA
679,Uncharted 2: Among Thieves,PS4,2017-08-03,22.15,15.15,7.00,Naughty Dog,USA
680,Uncharted 3: Drake`s Deception,PS4,2017-08-03,22.16,15.16,7.00,Naughty Dog,USA
681,Uncharted 4: A Thief`s End,PS4,2017-12-22,69.99,22.99,47.00,Naughty Dog,USA
682,Uncharted: The Lost Legacy,PS4,2018-10-04,19.99,17.99,2.00,Naughty Dog,USA
683,Undertale,PS4,2017-12-22,14.99,8.99,6.00,tobyfox,USA
684,UNO,PS4,2021-12-09,19.99,7.99,12.00,Ubisoft Chengdu,China
685,Unravel,PS4,2017-01-19,19.99,7.99,12.00,Coldwood Interactive,Sweden
686,Until Dawn,PS4,2018-10-04,34.99,34.99,0.00,Supermassive Games,England
687,Untitled Goose Game,PS4,2019-12-17,19.99,14.99,5.00,House House,Australia
688,Velocity 2X,PS4,2015-11-18,15.99,6.40,9.59,FuturLab,England
689,Viking Squad,PS4,2016-10-05,14.99,5.99,9.00,Slick Entertainment,Canada
690,Virtua Fighter 5: Ultimate Showdown,PS4,2021-07-01,29.99,0.00,29.99,SEGA,Japan
691,Volume,PS4,2017-08-03,17.99,4.99,13.00,Mike Bithell,England
692,Watch_Dogs,PS4,2020-02-06,19.99,7.99,12.00,Ubisoft Montreal,Canada
693,Watch_Dogs 2,PS4,2019-07-22,69.99,14.99,55.00,Ubisoft Montreal,Canada
694,while true: learn( ),PS4,2021-08-23,14.99,9.74,5.25,Luden.io,Russia
695,Wipeout Omega Collection,PS4,2018-12-29,44.98,9.99,34.99,XDev,England
696,Wolfenstein: The New Order,PS4,2023-05-12,19.99,3.50,16.49,MachineGames,Sweden
697,Wolfenstein: The Old Blood,PS4,2023-05-12,19.99,3.50,16.49,MachineGames,Sweden
698,Wolfenstein II: The New Colossus,PS4,2023-05-12,39.99,3.50,36.49,MachineGames,Sweden
699,Wolfenstein: Youngblood,PS4,2023-05-12,19.99,3.49,16.50,MachineGames,Sweden
700,Worms Battlegrounds,PS4,2017-08-22,17.49,8.99,8.50,Team17,England
701,Worms WMD,PS4,2017-08-22,17.49,8.99,8.50,Team17,England
702,WRC 6,PS4,2018-06-24,19.99,12.99,7.00,Kylotonn,France
703,WWE 2K Battlegrounds,PS4,2021-07-06,39.99,0.00,39.99,Saber Interactive,USA
704,XCOM 2,PS4,2020-08-20,49.99,12.49,37.50,Firaxis Games,USA
705,Xenoraid,PS4,2017-08-03,9.99,3.99,6.00,10tons,Finland
706,Yomawari: Midnight Shadows,PS4,2020-06-10,29.99,14.99,15.00,Nippon Ichi Software,Japan
707,Yooka-Laylee,PS4,2019-02-23,39.99,11.99,28.00,Playtonic Games,England
708,Yooka-Laylee and the Impossible Lair,PS4,2019-12-25,29.99,0.00,29.99,Playtonic Games,England
709,Yu-Gi-Oh! Legacy of the Duelist,PS4,2015-09-10,35.94,35.94,0.00,Other Ocean Interactive,Canada
710,Accounting Plus,PSVR,2021-08-25,11.99,4.79,7.20,Squanch Games,USA
711,Animal Force,PSVR,2020-03-22,14.99,4.99,10.00,ISVR,China
712,Apex Construct,PSVR,2019-01-07,19.99,14.99,5.00,Fast Travel Games,Sweden
713,Apocalypse Rider,PSVR,2020-03-13,5.99,5.99,0.00,VRMonkey,Brazil
714,Arizona Sunshine,PSVR,2021-11-16,44.99,11.24,33.75,Vertigo Games,Netherlands
715,ASTRO BOT Rescue Mission,PSVR,2019-01-12,39.99,4.79,7.20,Team Asobi (Japan Studio),Japan
716,Batman: Arkham VR,PSVR,2019-01-07,19.99,9.99,10.00,Rocksteady Studios,England
717,Beat Saber,PSVR,2019-01-10,29.99,29.99,0.00,Beat Games,Czech Republic
718,BoxVR,PSVR,2019-12-25,29.99,17.99,12.00,FitXR,USA
719,Budget Cuts,PSVR,2023-09-07,24.99,0.00,24.99,Neat Corporation,Sweden
720,Carnival Games VR,PSVR,2019-01-03,19.99,4.99,15.00,Cat Daddy Games,USA
721,Catch & Release,PSVR,2019-01-10,19.99,19.99,0.00,metricminds,Germany
722,CoolpaintrVR,PSVR,2019-01-07,19.99,6.99,13.00,Wildbit Studios,Spain
723,Creed: Rise To Glory,PSVR,2019-03-24,24.99,11.99,13.00,Survios,USA
724,Discovery,PSVR,2019-01-07,11.99,4.99,7.00,Noowanda,Germany
725,DOOM VFR,PSVR,2019-01-03,29.99,0.00,29.99,id Software,USA
726,Dream Match Tennis VR,PSVR,2019-01-10,14.99,14.99,0.00,Bimboosoft,Japan
727,DriveClub VR,PSVR,2019-01-10,19.99,19.99,0.00,Evolution Studios,England
728,Drunkn Bar Fight,PSVR,2019-04-09,17.99,7.99,10.00,The Munky,USA
729,Eagle Flight,PSVR,2019-01-01,39.99,12.99,27.00,Ubisoft Montreal,Canada
730,EVE: Valkyrie,PSVR,2019-01-07,29.99,10.99,19.00,CCP Games,Iceland
731,Everest VR,PSVR,2019-01-01,9.99,3.99,6.00,Solfar Studios,Iceland
732,Everybody`s Golf VR,PSVR,2020-03-22,29.99,14.99,15.00,Clap Hanz,Japan
733,Floor Plan,PSVR,2021-09-07,5.99,0.00,5.99,Turbo Button,USA
734,Fruit Ninja VR,PSVR,2019-01-10,16.99,16.99,0.00,Halfbrick Studios,Australia
735,Groundhog Day: Like Father Like Son,PSVR,2019-12-05,19.99,19.99,0.00,Tequila Works,Spain
736,Gun Club VR,PSVR,2019-09-09,24.99,12.49,12.50,The Binary Mill,Australia
737,Headmaster,PSVR,2019-01-01,28.98,14.98,14.00,Frame Interactive,USA
738,Homestar VR,PSVR,2019-01-03,16.99,7.99,9.00,Pocket Ohira Tech,Japan
739,Horror Bar VR,PSVR,2023-05-02,19.99,12.99,7.00,VR Factory,Poland
740,Hotel R n R,PSVR,2021-02-25,18.99,11.39,7.60,Wolf & Wood Interactive Ltd,England
741,Hustle Kings VR,PSVR,2019-01-03,19.99,9.99,10.00,VooFoo Studios,England
742,I Expect You To Die,PSVR,2019-01-03,24.99,12.49,12.50,Schell Games,USA
743,I Expect You to Die 2,PSVR,2021-12-25,24.99,0.00,24.99,Schell Games,USA
744,Job Simulator VR,PSVR,2019-01-10,19.99,19.99,0.00,Owlchemy Labs,USA
745,Kingdom Hearts: VR Experience,PSVR,2021-11-02,0.00,0.00,0.00,Square Enix,Japan
746,Knockout League,PSVR,2019-01-03,19.99,14.99,5.00,Grab Games,USA
747,Kona VR,PSVR,2019-12-05,19.99,3.99,16.00,Parabole,Canada
748,Lethal VR,PSVR,2019-12-05,19.99,7.99,12.00,Three Fields Entertainment,England
749,Marvel`s Iron Man VR,PSVR,2020-09-17,39.99,0.00,39.99,Camouflaj,USA
750,Mervils: A VR Adventure,PSVR,2019-01-01,15.99,4.99,11.00,VitruviusVR,Canada
751,Moss,PSVR,2019-01-03,29.99,17.99,12.00,Polyarc,USA
752,Penn & Teller VR,PSVR,2019-08-22,19.99,19.99,0.00,Gearbox Software,USA
753,Perfect VR,PSVR,2020-08-28,9.99,3.99,6.00,nDreams,England
754,PlayStation VR Worlds,PSVR,2018-12-29,29.99,0.00,29.99,London Studio,England
755,Psychonauts in the Rhombus Of Ruin VR,PSVR,2019-01-07,18.99,6.49,12.50,Double Fine Productions,USA
756,Rez Infinite VR,PSVR,2019-03-19,29.99,14.99,15.00,Enhance Games,USA
757,Rick & Morty: Virtual Rick-ality,PSVR,2019-01-10,29.99,29.99,0.00,Owlchemy Labs,USA
758,RIGS: Mechanized Combat League VR,PSVR,2019-01-01,19.99,9.99,10.00,Guerrilla Cambridge,England
759,Sam & Max: This Time It`s Virtual!,PSVR,2022-05-27,19.99,13.99,6.00,HappyGiant,USA
760,Shooty Fruity,PSVR,2019-01-03,19.99,11.99,8.00,nDreams,England
761,Skyrim VR,PSVR,2019-01-04,69.99,0.00,69.99,Bethesda Game Studios,USA
762,Sniper Elite VR,PSVR,2022-05-27,29.99,13.49,16.50,Just Add Water Ltd,England
763,Space Pirate Trainer VR,PSVR,2019-01-03,14.49,11.59,2.90,I-Illusions,Belgium
764,Sprint Vector,PSVR,2019-01-03,24.99,7.99,17.00,Survios,USA
765,Star Trek: Bridge Crew VR,PSVR,2019-01-07,24.99,19.99,5.00,Red Storm Entertainment,USA
766,Superhot VR,PSVR,2019-01-07,24.99,14.99,10.00,Superhot Team,Poland
767,Tetris Effect: Connected,PSVR,2019-01-10,39.99,39.99,0.00,Monstars,Japan
768,The American Dream,PSVR,2019-04-09,19.99,7.99,12.00,Samurai Punk,Australia
769,The Guy VR,PSVR,2021-12-25,9.99,6.99,3.00,Chubby Pixel,Italy
770,The Playroom VR,PSVR,2019-01-04,0.00,0.00,0.00,Team Asobi (Japan Studio),Japan
771,The Walking Dead: Saints and Sinners,PSVR,2021-11-02,39.99,0.00,39.99,Skydance Interactive,USA
772,Tiny Trax,PSVR,2019-01-10,15.99,15.99,0.00,FuturLab,England
773,Track Lab,PSVR,2019-12-05,19.99,8.99,11.00,Little Chicken,Netherlands
774,Trackmania Turbo,PSVR,2019-06-09,29.99,11.99,18.00,Nadeo,France
775,Traffic Jams,PSVR,2021-11-17,19.99,12.99,7.00,Little Chicken,Netherlands
776,Tumble VR,PSVR,2019-01-01,9.99,3.99,6.00,Supermassive Games,England
777,Ultrawings,PSVR,2020-03-22,21.99,6.99,15.00,Bit Planet Games,USA
778,Until Dawn: Rush Of Blood,PSVR,2019-01-03,19.99,9.99,10.00,Supermassive Games,England
779,Until You Fall,PSVR,2021-11-02,24.99,0.00,24.99,WayTooManyGames,USA
780,VR Karts,PSVR,2019-05-30,24.99,9.99,15.00,Viewpoint Games,England
781,VR Ping Pong,PSVR,2019-01-01,14.99,2.99,12.00,Reddoll Srl,Italy
782,VR The Diner Duo,PSVR,2019-01-01,14.99,5.99,9.00,Whirlybird Games,Sweden
783,Wanderer,PSVR,2022-04-27,39.99,19.99,20.00,Oddboy,New Zealand
784,You Are Being Followed,PSVR,2021-07-06,0.00,0.00,0.00,Uncommon Chocolate,Scotland
785,A Plague Tale: Innocence,PS5,2021-01-17,51.98,16.98,35.00,Asobo Studio,France
786,A Plague Tale: Requiem,PS5,2023-10-15,59.99,29.99,30.00,Asobo Studio,France
787,Alan Wake Remastered,PS5,2023-07-04,29.99,0.00,29.99,Remedy Entertainment,Finland
788,Aliens: Fireteam Elite,PS5,2023-11-07,29.99,0.00,29.99,Cold Iron Studios,USA
789,Apex Legends,PS5,2022-12-19,0.00,0.00,0.00,Respawn Entertainment,USA
790,Art of Rally,PS5,2022-03-03,20.99,13.64,7.35,Funselektor Labs Inc,Canada
791,Assassin`s Creed Valhalla: Ultimate Edition,PS5,2021-11-21,119.99,59.99,60.00,Ubisoft Montreal,Canada
792,Astro`s Playroom,PS5,2021-05-16,0.00,0.00,0.00,Team Asobi (Japan Studio),Japan
793,AWAY: The Survival Series,PS5,2021-09-28,29.99,0.00,29.99,Breaking Walls,Canada
794,Axiom Verge 2,PS5,2023-01-03,17.99,0.00,17.99,Thomas Happ Games,USA
795,Battlefield 2042,PS5,2023-03-07,79.99,0.00,79.99,EA DICE,Sweden
796,Biomutant,PS5,2022-09-09,59.99,29.99,30.00,Experiment 101,Sweden
797,BloodRayne: ReVamped,PS5,2022-03-20,19.99,13.99,6.00,Terminal Reality,USA
798,BloodRayne 2: ReVamped,PS5,2022-03-20,19.99,13.99,6.00,Terminal Reality,USA
799,Borderlands 3,PS5,2019-09-13,114.98,114.98,0.00,Gearbox Software,USA
800,Bugsnax,PS5,2021-05-27,21.99,16.49,5.50,Young Horses,USA
801,Call of Duty: Black Ops Cold War,PS5,2023-07-04,74.99,0.00,74.99,Treyarch,USA
802,Can`t Drive This,PS5,2022-06-08,24.99,16.24,8.75,Pixel Maniacs,Germany
803,Chicken Police: Paint It Red,PS5,2022-04-15,19.99,13.99,6.00,The Wild Gentlemen,Hungary
804,Chicory: A Colorful Tale,PS5,2022-07-03,19.99,13.99,6.00,Greg Lobanov,USA
805,Cloudpunk,PS5,2022-08-23,24.99,17.49,7.50,Ion Lands,Germany
806,Coffee Talk,PS5,2023-11-26,13.99,13.99,0.00,Toge Productions,Indonesia
807,Coffee Talk Episode 2: Hibiscus and Butterfly,PS5,2023-11-26,14.99,10.49,4.50,Toge Productions,Indonesia
808,Concept Destruction,PS5,2021-06-04,4.99,3.24,1.75,Thinice Games,Spain
809,Crash Bandicoot 4: It`s About Time,PS5,2020-10-01,69.99,0.00,69.99,Toys For Bob,USA
810,Cult of the Lamb,PS5,2022-10-30,29.99,23.99,6.00,Massive Monster,Australia
811,Cyberpunk 2077,PS5,2022-02-15,49.99,33.49,16.50,CD Projekt Red,Poland
812,Death`s Door,PS5,2023-08-02,19.99,0.00,19.99,Acid Nerve,England
813,Deep Rock Galactic,PS5,2022-01-04,29.99,0.00,29.99,Ghost Ship Games,Denmark
814,Destiny 2,PS5,2023-02-07,29.99,0.00,29.99,Bungie,USA
815,Destroy All Humans 2: Reprobed (2022),PS5,2022-09-07,39.99,0.00,39.99,Black Forest Games,Germany
816,DIRT 5,PS5,2022-01-04,69.99,0.00,69.99,Codemasters,England
817,Disney Dreamlight Valley,PS5,2022-11-18,29.99,23.99,6.00,Gameloft,France
818,Dungeon Munchies,PS5,2023-09-07,14.99,0.00,14.99,maJAJa,Taiwan
819,Endling: Extinction is Forever,PS5,2023-07-04,29.99,0.00,29.99,Herobeat Studios,Spain
820,Evil Inside,PS5,2021-06-04,12.99,9.09,3.90,JanduSoft SL,Spain
821,F1 2021,PS5,2021-09-07,69.99,0.00,69.99,Codemasters,England
822,F1 Manager,PS5,2022-12-27,54.99,0.00,54.99,Frontier Developments,England
823,Fall Guys: Ultimate Knockout,PS5,2022-12-19,19.99,0.00,19.99,Mediatonic,England
824,Far Cry 6: Gold Edition,PS5,2022-02-02,99.99,59.99,40.00,Ubisoft Toronto,Canada
825,Farming Simulator 22,PS5,2023-10-03,39.99,0.00,39.99,GIANTS Software,Switzerland
826,FIFA 21,PS5,2021-05-18,89.99,24.29,65.70,EA Vancouver,Canada
827,FIFA 22,PS5,2022-05-03,79.99,0.00,79.99,EA Vancouver,Canada
828,FIFA 23,PS5,2023-05-24,79.99,31.99,48.00,EA Vancouver,Canada
829,Final Fantasy VII (2021),PS5,2022-08-03,79.99,45.59,34.40,Square Enix,Japan
830,First Class Trouble,PS5,2021-11-02,19.99,0.00,19.99,Invisible Walls,Denmark
831,Fortnite,PS5,2022-01-13,0.00,0.00,0.00,Epic Games,USA
832,Genshin Impact,PS5,2021-05-18,0.00,0.00,69.99,miHoYo,China
833,Ghostrunner,PS5,2022-03-01,29.99,0.00,29.99,Slipgate Ironworks,Denmark
834,Ghostwire: Tokyo,PS5,2022-05-27,69.99,34.99,35.00,Tango Gameworks,Japan
835,Godfall,PS5,2021-12-09,14.99,0.00,14.99,Counterplay Games,USA
836,Grand Theft Auto V,PS5,2022-03-20,109.98,34.98,75.00,Rockstar North,Scotland
837,GRID Legends,PS5,2023-05-02,69.99,0.00,69.99,Codemasters,England
838,Grindstone,PS5,2023-09-08,19.99,0.00,19.99,Capybara Games,Canada
839,Heavenly Bodies,PS5,2022-11-02,20.99,0.00,20.99,2pt Interactive,Australia
840,Hell Let Loose,PS5,2021-10-05,39.99,0.00,39.99,Black Matter Games,Australia
841,Hogwarts Legacy,PS5,2023-02-07,84.99,0.00,84.99,Avalanche Software,USA
842,Horizon Forbidden West,PS5,2022-12-28,79.99,49.59,30.40,Guerrilla Games,Netherlands
843,Hot Wheels Unleashed,PS5,2022-10-05,49.99,0.00,49.99,Milestone,Italy
844,Human Fall Flat,PS5,2021-07-06,14.99,9.99,5.00,No Brakes Games,Lithuania
845,In Rays of the Light,PS5,2021-06-04,7.99,5.59,2.40,Sergey Noskov,Russia
846,Infliction: Extended Cut,PS5,2021-06-04,17.99,8.99,9.00,Caustic Reality,Australia
847,It Takes Two,PS5,2022-01-06,39.99,19.99,20.00,Hazelight Studios,Sweden
848,Judgment,PS5,2023-02-26,39.99,15.97,24.02,Ryu Ga Gotoku,Japan
849,Jurassic World Evolution 2,PS5,2023-06-06,59.99,0.00,59.99,Frontier Developments,England
850,Kena: Bridge of Spirits,PS5,2021-12-25,39.99,0.00,39.99,Ember Lab,USA
851,Kerbal Space Program: Enhanced Edition,PS5,2021-12-25,39.99,19.99,20.00,Squad,Mexico
852,Klonoa Phantasy Reverie Series (2022),PS5,2022-11-18,49.99,29.99,20.00,Bandai Namco Studios,Japan
853,Knockout City,PS5,2021-11-02,19.99,0.00,19.99,Velan Studios,USA
854,LEGO 2K Drive,PS5,2023-12-05,69.99,0.00,69.99,Visual Concepts,USA
855,Like a Dragon 7 (Yakuza 7),PS5,2021-06-09,89.99,53.99,36.00,Ryu Ga Gotoku,Japan
856,Like a Dragon: Ishin,PS5,2023-09-07,59.99,0.00,59.99,Ryu Ga Gotoku,Japan
857,Like a Dragon Gaiden: The Man Who Erased His Name,PS5,2023-12-25,54.99,0.00,54.99,Ryu Ga Gotoku,Japan
858,Lost Judgment: Ultimate Edition,PS5,2023-12-02,89.99,22.49,67.50,Ryu Ga Gotoku,Japan
859,Maneater,PS5,2021-05-27,39.99,19.99,20.00,Tripwire Interactive,USA
860,Maquette,PS5,2021-06-04,17.99,14.39,3.60,Graceful Decay,USA
861,Marvel`s Spider-Man: Miles Morales,PS5,2022-11-18,59.99,29.99,30.00,Insomniac Games,USA
862,Marvel`s Spider-Man 2: Digital Deluxe Edition,PS5,2023-10-20,89.99,0.00,89.99,Insomniac Games,USA
863,Meet Your Maker,PS5,2023-04-04,0.00,0.00,0.00,Behaviour Interactive,Canada
864,Metro Exodus,PS5,2021-07-28,39.99,9.99,30.00,4A Games,Ukraine
865,Music Racer: Ultimate,PS5,2023-09-07,6.99,0.00,6.99,Sometimes You,Russia
866,NBA 2K23,PS5,2023-06-06,39.99,0.00,39.99,Visual Concepts,USA
867,New Tales from the Borderlands,PS5,2023-05-12,39.99,19.99,20.00,Gearbox Quebec,Canada
868,Nickelodeon All Stars Brawl,PS5,2022-06-08,49.99,0.00,49.99,Ludosity,Sweden
869,Nioh 2,PS5,2022-11-02,59.99,0.00,59.99,Team Ninja,Japan
870,No Man`s Sky,PS5,2021-06-02,49.99,24.99,25.00,Hello Games,England
871,Nour: Play with your Food,PS5,2023-09-12,14.99,0.00,14.99,Terrifying Jellyfish,USA
872,Oddworld: Soulstorm (2021),PS5,2021-04-06,49.99,49.99,0.00,Oddworld Inhabitants,USA
